transaction_id,amount,customer_age,transaction_type,payment_method,location,time_of_day,is_fraud
3174,168.85798812851417,19,Online,Credit Card,USA,Evening,1
3175,79.7870261867132,27,POS,Debit Card,Canada,Afternoon,0
3176,193.7902378522306,39,ATM,PayPal,Canada,Evening,0
3177,667.5771911390785,30,ATM,Debit Card,UK,Afternoon,0
3178,882.873705725073,26,POS,Debit Card,India,Evening,0
3179,815.9844287352502,50,ATM,PayPal,Germany,Morning,0
3180,688.2829667757393,31,Online,PayPal,Germany,Night,0
3181,119.32754477699164,65,Online,Debit Card,Germany,Morning,0
3182,296.29557183299033,37,Online,Crypto,India,Night,1
3183,316.7088065692443,32,POS,Debit Card,India,Night,0
3184,257.45737693364504,49,Online,PayPal,India,Afternoon,0
3185,519.8556031126259,50,Online,Debit Card,UK,Morning,0
3186,540.1982767308758,34,POS,PayPal,Canada,Night,0
3187,363.3171154193991,41,Online,Crypto,USA,Evening,0
3188,360.2512671490717,47,Online,Debit Card,India,Afternoon,0
3189,830.2700419270205,30,ATM,Crypto,Canada,Afternoon,0
3190,791.3999198364887,64,POS,Debit Card,India,Evening,0
3191,314.71787336393817,65,Online,Debit Card,USA,Evening,0
3192,914.6505594345267,33,Online,PayPal,India,Night,0
3193,953.286866832481,19,Online,Credit Card,Canada,Evening,0
3194,333.47511660974044,34,Online,PayPal,UK,Afternoon,0
3195,360.8806993051243,49,ATM,Debit Card,USA,Evening,0
3196,510.57781188773924,60,ATM,Credit Card,Canada,Morning,0
3197,941.7096044083368,25,ATM,Credit Card,Germany,Afternoon,0
3198,877.5562388108884,69,ATM,Crypto,Germany,Evening,0
3199,111.5422829577539,20,POS,Debit Card,Germany,Afternoon,0
3200,398.80343583870206,29,Online,PayPal,UK,Night,0
3201,557.8374778522741,37,ATM,Credit Card,India,Morning,1
3202,508.10114782602466,33,Online,Credit Card,India,Night,0
3203,201.92443725752375,31,POS,PayPal,India,Morning,0
3204,860.2286034564731,33,Online,PayPal,UK,Evening,0
3205,680.171375166869,66,Online,Credit Card,Germany,Afternoon,0
3206,839.5292911032856,60,ATM,PayPal,India,Evening,0
3207,860.1766365559774,66,ATM,Crypto,UK,Night,0
3208,750.8722951290823,68,POS,Credit Card,UK,Afternoon,0
3209,444.8184952372202,50,Online,Crypto,Canada,Evening,0
3210,614.4412874652703,47,ATM,Debit Card,India,Evening,0
3211,168.7617520585457,29,ATM,Crypto,Germany,Afternoon,1
3212,676.9089633001586,32,ATM,PayPal,USA,Afternoon,0
3213,187.46072318188794,35,POS,Credit Card,UK,Night,0
3214,697.0100946050552,45,Online,Crypto,Canada,Morning,0
3215,237.30217914642898,40,ATM,PayPal,USA,Morning,0
3216,126.37578714871778,31,Online,PayPal,UK,Afternoon,0
3217,173.63164524152785,47,POS,Crypto,Canada,Morning,0
3218,11.972213866879565,50,Online,Credit Card,India,Night,1
3219,721.5522216749949,62,ATM,Crypto,Canada,Morning,1
3220,735.0770385677953,32,Online,Debit Card,UK,Afternoon,0
3221,519.7840164141269,24,Online,Crypto,India,Night,0
3222,169.74917304482986,32,POS,Crypto,Germany,Afternoon,0
3223,92.71879413558285,69,POS,Credit Card,Canada,Night,0
3224,28.937676772914138,59,Online,Crypto,USA,Night,0
3225,174.0906951955685,63,Online,PayPal,India,Afternoon,0
3226,891.9469796333153,55,Online,Credit Card,India,Evening,0
3227,249.12147328466494,63,POS,PayPal,Germany,Afternoon,0
3228,360.7286139450435,61,POS,Credit Card,Canada,Night,0
3229,114.29202963651986,28,Online,Debit Card,USA,Afternoon,0
3230,230.13769170068858,46,POS,Debit Card,Germany,Afternoon,0
3231,524.0323250724031,48,ATM,Debit Card,Canada,Night,1
3232,611.675156264696,42,POS,Crypto,USA,Morning,0
3233,252.89879102454896,69,POS,Debit Card,USA,Night,0
3234,67.15483763286603,41,POS,Credit Card,UK,Afternoon,0
3235,397.12254043612467,36,ATM,Debit Card,USA,Night,0
3236,241.8613372170708,19,ATM,Credit Card,Canada,Night,0
3237,227.35838399750392,39,ATM,PayPal,Germany,Morning,0
3238,960.2641746863208,37,Online,Crypto,Germany,Evening,0
3239,620.1374810664669,50,Online,PayPal,UK,Afternoon,0
3240,561.309658740375,25,ATM,PayPal,Canada,Afternoon,0
3241,421.6173524880887,42,Online,Debit Card,USA,Morning,0
3242,434.6548900958428,63,Online,Debit Card,UK,Night,0
3243,545.4959538,26,Online,Debit Card,India,Evening,1
3244,699.4655089657462,51,ATM,PayPal,Canada,Afternoon,0
3245,705.1246352200111,40,POS,Crypto,UK,Evening,1
3246,179.97696862839507,22,ATM,Crypto,Germany,Evening,0
3247,505.1116245558607,42,ATM,PayPal,UK,Night,0
3248,417.83851408376097,25,Online,Crypto,India,Night,0
3249,871.8216966066904,33,Online,PayPal,Canada,Night,1
3250,635.1047320061926,65,POS,PayPal,UK,Afternoon,0
3251,537.179025751822,62,POS,Crypto,USA,Evening,0
3252,124.2406957571282,69,POS,Credit Card,Canada,Evening,0
3253,609.5815104301773,32,POS,Credit Card,UK,Afternoon,1
3254,126.03186662343109,18,ATM,Debit Card,UK,Morning,0
3255,343.8345098100945,39,POS,Crypto,Canada,Night,0
3256,151.41354516618856,20,ATM,Debit Card,Germany,Afternoon,0
3257,695.1529105541252,55,Online,PayPal,USA,Night,0
3258,214.18959269779108,31,POS,Credit Card,Canada,Evening,0
3259,397.9407794561457,53,Online,Crypto,USA,Afternoon,0
3260,896.7180298425909,35,Online,Crypto,USA,Morning,0
3261,212.2732195649806,64,ATM,Crypto,Canada,Night,0
3262,512.7270133191913,58,POS,Credit Card,UK,Evening,0
3263,425.0789445543618,35,ATM,Debit Card,Germany,Evening,0
3264,27.942800635272434,20,Online,Credit Card,USA,Morning,0
3265,794.8305324370847,27,POS,Debit Card,USA,Morning,0
3266,78.35544725145373,66,Online,PayPal,UK,Night,0
3267,479.5124707671841,56,Online,PayPal,Canada,Evening,0
3268,565.0715119895605,64,POS,Debit Card,Germany,Morning,0
3269,632.1421920484412,18,POS,PayPal,USA,Afternoon,0
3270,691.7453130147968,44,POS,PayPal,USA,Morning,0
3271,260.7396596874879,44,ATM,Crypto,Canada,Afternoon,0
3272,19.87898889186488,28,ATM,Crypto,UK,Evening,0
3273,726.2092257313628,66,Online,Credit Card,India,Night,0
3274,540.3000333541028,22,POS,Credit Card,UK,Evening,1
3275,837.7565261751763,24,Online,Credit Card,USA,Evening,0
3276,823.1744792716873,36,Online,Crypto,USA,Evening,0
3277,844.8929061100043,46,Online,Credit Card,Germany,Evening,0
3278,490.24371337974475,32,Online,Credit Card,UK,Night,0
3279,340.292111878497,52,Online,Crypto,India,Morning,0
3280,793.6426205654562,64,POS,Debit Card,Germany,Night,0
3281,456.7811718989624,54,ATM,Crypto,India,Night,0
3282,191.60777443940017,29,POS,Debit Card,Germany,Night,0
3283,856.4242793658595,47,POS,Crypto,UK,Night,0
3284,883.7342780046238,37,POS,Credit Card,USA,Morning,0
3285,471.64665857876844,54,ATM,PayPal,India,Evening,0
3286,84.9427300366896,20,ATM,PayPal,UK,Morning,0
3287,393.94782901776193,26,ATM,Debit Card,India,Morning,0
3288,805.5022828679773,58,POS,Debit Card,UK,Evening,0
3289,902.7562882607664,56,ATM,Debit Card,Germany,Morning,0
3290,211.4380150726199,43,Online,PayPal,UK,Night,0
3291,76.30387590501881,19,ATM,Debit Card,Germany,Night,0
3292,878.5769486015103,40,POS,Crypto,USA,Evening,0
3293,395.51088958908656,40,POS,Crypto,Germany,Evening,0
3294,546.3433546248876,38,Online,PayPal,Canada,Evening,0
3295,968.3851539302514,33,ATM,Crypto,USA,Night,0
3296,75.89908063508062,26,ATM,Debit Card,UK,Evening,0
3297,651.8348273775746,30,Online,PayPal,UK,Morning,0
3298,83.36436834911841,45,POS,Debit Card,Canada,Morning,0
3299,381.71423918183535,44,POS,Crypto,UK,Afternoon,0
3300,805.7763997415123,68,ATM,Debit Card,USA,Afternoon,1
3301,439.13751042807803,69,ATM,PayPal,USA,Evening,0
3302,997.210530363921,34,ATM,Debit Card,Germany,Afternoon,0
3303,563.4686920971361,55,ATM,Crypto,India,Night,0
3304,327.95053110959395,53,ATM,Credit Card,UK,Night,0
3305,227.9102126457056,18,POS,PayPal,Canada,Morning,0
3306,357.0153289433002,35,POS,Debit Card,USA,Morning,0
3307,378.8079410219553,68,POS,PayPal,USA,Afternoon,0
3308,78.02654094672137,26,POS,Debit Card,USA,Afternoon,0
3309,375.87845743250546,30,Online,Credit Card,India,Night,0
3310,469.59613454183267,57,POS,Crypto,India,Morning,0
3311,725.5103747164167,62,Online,Debit Card,UK,Afternoon,0
3312,660.1621898743919,32,POS,Debit Card,Canada,Night,0
3313,711.6779986768627,60,ATM,Credit Card,India,Morning,0
3314,18.280045058088525,61,ATM,PayPal,Germany,Night,0
3315,225.49072558473068,63,ATM,Crypto,India,Night,0
3316,665.0674455158579,21,Online,Debit Card,USA,Morning,0
3317,489.14947449794965,50,POS,Debit Card,Canada,Night,0
3318,15.260340911662487,41,POS,Crypto,UK,Afternoon,0
3319,806.4496960075041,53,Online,Credit Card,India,Night,0
3320,775.081477557434,68,Online,PayPal,USA,Afternoon,0
3321,552.934971363627,58,Online,Crypto,Germany,Evening,0
3322,75.7986925185094,27,Online,PayPal,Germany,Evening,0
3323,768.8498990372588,53,Online,Credit Card,UK,Evening,1
3324,587.8764518540503,37,ATM,Credit Card,UK,Night,0
3325,784.1403773863796,58,POS,Crypto,India,Evening,0
3326,754.229522471882,62,Online,Debit Card,UK,Evening,0
3327,804.9720512382587,61,ATM,Credit Card,USA,Night,0
3328,522.8279857405786,28,Online,Credit Card,USA,Morning,0
3329,148.92127301157984,29,ATM,Crypto,USA,Night,0
3330,674.4458986458918,35,Online,Crypto,India,Afternoon,0
3331,624.2690472014509,47,POS,Crypto,India,Night,0
3332,744.8306553270963,61,Online,Credit Card,UK,Morning,0
3333,178.18219599022794,65,Online,PayPal,India,Evening,0
3334,203.02544790128633,54,POS,Credit Card,USA,Night,0
3335,891.5054220471352,37,POS,Crypto,Canada,Evening,0
3336,752.4780204675501,42,Online,Debit Card,USA,Afternoon,0
3337,909.1462038133196,29,POS,Debit Card,Canada,Morning,0
3338,761.1281679522815,38,POS,Crypto,UK,Evening,0
3339,601.1837529303989,42,ATM,Debit Card,Germany,Evening,0
3340,657.5914096575949,28,POS,Credit Card,India,Evening,0
3341,890.2366447006099,26,POS,PayPal,India,Evening,0
3342,583.0186869668211,67,Online,Credit Card,USA,Night,0
3343,636.0674110851036,42,Online,Crypto,USA,Morning,0
3344,164.91194884356457,52,ATM,Credit Card,Canada,Morning,0
3345,479.18200791494166,69,Online,Debit Card,India,Evening,0
3346,719.233140838518,49,POS,Credit Card,UK,Morning,0
3347,278.23327133320174,66,POS,PayPal,USA,Evening,0
3348,210.23163871928958,31,POS,Debit Card,India,Afternoon,0
3349,320.6885401421714,18,Online,PayPal,Germany,Afternoon,0
3350,249.08562171290512,34,POS,PayPal,Canada,Afternoon,0
3351,222.7635106660319,42,POS,PayPal,USA,Morning,0
3352,430.6023344394061,25,ATM,Credit Card,USA,Evening,0
3353,908.7601287446987,22,ATM,Credit Card,UK,Night,0
3354,511.9890502713311,22,ATM,Credit Card,USA,Night,0
3355,196.0411770071698,58,Online,Credit Card,India,Afternoon,0
3356,86.20195268706533,52,POS,Debit Card,India,Afternoon,0
3357,699.194583686546,36,POS,Credit Card,India,Morning,0
3358,388.97077679202397,40,POS,Debit Card,Germany,Night,0
3359,823.6126371195056,26,ATM,PayPal,Germany,Morning,0
3360,662.9156609543625,47,POS,Debit Card,USA,Afternoon,0
3361,798.2790360359548,67,POS,Crypto,Germany,Evening,0
3362,279.22657902426425,33,POS,Credit Card,Germany,Evening,0
3363,695.4353332364475,50,POS,Crypto,UK,Evening,0
3364,271.4213648467816,19,POS,Debit Card,Germany,Afternoon,0
3365,939.6777946557887,31,Online,Credit Card,Canada,Morning,0
3366,640.0105387180406,63,POS,Crypto,Canada,Evening,0
3367,331.26668217358866,18,Online,Credit Card,Canada,Night,1
3368,276.81674366934993,43,POS,Debit Card,USA,Night,0
3369,199.01731922092708,42,Online,Crypto,India,Afternoon,0
3370,697.6945493047905,33,POS,Debit Card,UK,Night,0
3371,226.52845686794802,32,POS,Crypto,USA,Night,0
3372,599.3502332682142,43,POS,PayPal,India,Afternoon,0
3373,271.9886766561038,64,POS,PayPal,UK,Morning,0
3374,665.3492553459299,61,ATM,PayPal,UK,Evening,0
3375,816.7903312551338,33,POS,PayPal,UK,Afternoon,0
3376,780.2449907132067,31,Online,PayPal,Canada,Night,0
3377,763.2428176214739,46,ATM,Debit Card,Canada,Evening,0
3378,195.84518163532954,41,ATM,PayPal,Canada,Evening,0
3379,97.50109751467352,64,POS,Debit Card,UK,Evening,0
3380,701.9593402025117,32,Online,PayPal,UK,Afternoon,0
3381,374.6637416564078,36,Online,Credit Card,Canada,Evening,0
3382,438.02276413931384,25,ATM,PayPal,UK,Morning,0
3383,40.83760186545715,51,Online,Credit Card,Canada,Night,0
3384,266.9806847822987,19,POS,Debit Card,Canada,Afternoon,0
3385,43.33963983571938,44,POS,PayPal,Canada,Afternoon,0
3386,880.3939148752352,27,POS,Crypto,India,Evening,0
3387,250.96271638634516,52,POS,Debit Card,UK,Night,0
3388,561.763797877278,40,POS,PayPal,USA,Evening,0
3389,48.58952745451911,66,ATM,Debit Card,Canada,Evening,0
3390,670.1789173926015,25,POS,Crypto,USA,Afternoon,0
3391,329.7970722965529,45,POS,PayPal,India,Morning,1
3392,898.9399950880892,40,ATM,Crypto,UK,Night,0
3393,889.2370070446955,21,ATM,PayPal,Canada,Night,0
3394,332.0377121781303,31,ATM,Credit Card,Canada,Night,0
3395,901.9512867335632,59,Online,Debit Card,Canada,Night,1
3396,996.196096763791,46,Online,Crypto,USA,Morning,0
3397,827.1615074827085,18,POS,Debit Card,India,Afternoon,0
3398,846.4226342776767,21,POS,Crypto,UK,Morning,0
3399,256.518648747999,49,POS,Debit Card,India,Evening,0
3400,580.9353748691788,50,Online,Debit Card,Canada,Afternoon,0
3401,76.58335482769418,66,POS,Debit Card,India,Morning,0
3402,103.96875745345301,43,POS,Credit Card,USA,Night,0
3403,998.9036859129577,34,Online,PayPal,Germany,Night,0
3404,333.3728569316518,56,ATM,Credit Card,Germany,Afternoon,0
3405,750.7020729283579,40,Online,Debit Card,UK,Morning,0
3406,808.5984024965483,49,POS,Crypto,UK,Afternoon,0
3407,859.4430382971569,69,Online,Debit Card,India,Night,0
3408,997.652014428135,32,ATM,PayPal,UK,Morning,0
3409,249.08152040429917,30,ATM,Credit Card,USA,Night,0
3410,49.94731859110271,19,ATM,PayPal,Canada,Afternoon,0
3411,417.0796028146401,36,ATM,Crypto,Canada,Afternoon,0
3412,138.77986313065747,41,ATM,PayPal,India,Afternoon,0
3413,32.20163027043458,62,ATM,Credit Card,Canada,Afternoon,0
3414,366.82255887007125,41,POS,Crypto,India,Afternoon,0
3415,785.9008685644841,28,POS,PayPal,UK,Evening,0
3416,570.5188843128202,39,Online,Credit Card,UK,Afternoon,0
3417,319.6502093182505,32,POS,Credit Card,USA,Afternoon,0
3418,657.7985854377926,27,ATM,Debit Card,Canada,Night,0
3419,239.6979985057226,58,POS,PayPal,USA,Afternoon,0
3420,24.237631611364172,44,Online,Crypto,Germany,Morning,0
3421,766.7098525720631,26,ATM,Debit Card,USA,Afternoon,0
3422,627.505654015369,69,POS,PayPal,India,Evening,0
3423,764.6795982559504,45,POS,PayPal,India,Afternoon,0
3424,48.54863652078895,18,Online,Crypto,USA,Night,0
3425,838.7484315523457,34,ATM,Debit Card,UK,Morning,0
3426,623.3309380359403,48,Online,Debit Card,Germany,Morning,0
3427,567.7613972055137,61,ATM,Crypto,USA,Afternoon,0
3428,628.3679076333863,27,ATM,Debit Card,UK,Afternoon,0
3429,865.7889143996805,54,POS,Credit Card,USA,Afternoon,0
3430,591.067141493318,46,Online,Crypto,Canada,Afternoon,0
3431,585.1408760892975,35,Online,PayPal,India,Night,0
3432,990.7723654951081,64,Online,Crypto,Canada,Night,0
3433,759.1628653978823,55,ATM,Credit Card,Canada,Morning,0
3434,447.8708673966239,56,Online,Crypto,Germany,Afternoon,0
3435,710.3230300325985,66,ATM,PayPal,UK,Night,0
3436,395.3381669748706,23,Online,PayPal,India,Night,0
3437,236.586707858664,57,Online,Crypto,Canada,Morning,1
3438,600.8833581188818,29,POS,Crypto,India,Morning,0
3439,928.900277132812,31,Online,Credit Card,UK,Evening,0
3440,929.8481248153081,61,POS,Credit Card,USA,Night,0
3441,348.4862253244354,27,POS,PayPal,Canada,Morning,0
3442,532.400691559478,37,ATM,Debit Card,UK,Night,0
3443,219.5195395841626,32,Online,Debit Card,India,Night,0
3444,995.6747984038947,48,Online,Debit Card,UK,Afternoon,0
3445,981.3067287892563,24,Online,Debit Card,USA,Afternoon,0
3446,653.0138404103728,58,POS,PayPal,UK,Afternoon,0
3447,806.3699190806987,27,Online,Debit Card,India,Afternoon,0
3448,717.949159670863,27,ATM,Debit Card,Canada,Night,1
3449,597.2266368490735,65,ATM,Crypto,Canada,Evening,0
3450,62.81451701900872,56,Online,Debit Card,Germany,Evening,0
3451,460.21669912713446,45,POS,Crypto,India,Evening,0
3452,678.0384391457364,47,ATM,PayPal,Germany,Night,0
3453,680.7562977448478,54,ATM,Crypto,Germany,Evening,0
3454,379.39139223815977,20,POS,Credit Card,USA,Night,0
3455,942.2750667914503,67,ATM,Crypto,India,Morning,0
3456,175.6834619144132,60,POS,Debit Card,Canada,Evening,0
3457,505.355851753405,32,ATM,Crypto,India,Night,0
3458,693.9751367853146,38,POS,Crypto,USA,Morning,0
3459,700.1644478328911,69,ATM,PayPal,India,Afternoon,0
3460,652.1525672011275,54,Online,PayPal,India,Morning,0
3461,282.53533131734156,29,ATM,Debit Card,Germany,Morning,0
3462,164.64450299975576,21,ATM,Credit Card,India,Evening,0
3463,639.5809235584437,64,Online,Credit Card,Germany,Afternoon,0
3464,603.3090949780434,26,Online,Crypto,Germany,Afternoon,0
3465,187.56245018634857,56,Online,Credit Card,UK,Evening,0
3466,708.0877541148577,59,Online,PayPal,USA,Morning,0
3467,460.62027181631987,45,POS,Debit Card,Germany,Night,0
3468,671.0829856871214,40,POS,Debit Card,India,Evening,0
3469,838.9934089724492,62,ATM,PayPal,Germany,Morning,0
3470,178.03114429115394,57,ATM,Debit Card,Germany,Night,0
3471,28.953419316868313,61,ATM,Crypto,Germany,Evening,0
3472,781.311560531829,39,POS,Debit Card,Canada,Evening,0
3473,613.6004509010897,41,ATM,Credit Card,Canada,Afternoon,0
3474,702.6431739259004,68,ATM,Debit Card,Canada,Afternoon,0
3475,839.7734252387561,43,POS,Debit Card,Canada,Afternoon,0
3476,804.7828254762555,47,ATM,PayPal,UK,Night,0
3477,961.3109454595364,50,POS,PayPal,Germany,Evening,0
3478,540.575728063597,33,POS,Credit Card,UK,Afternoon,0
3479,493.6106763333063,39,Online,PayPal,India,Afternoon,1
3480,407.8683278918228,66,Online,Credit Card,USA,Evening,0
3481,162.1541324157625,67,POS,Crypto,UK,Night,0
3482,576.8811605532022,60,POS,Credit Card,Canada,Afternoon,0
3483,284.242399082719,35,Online,Debit Card,Canada,Morning,0
3484,922.0944370908458,24,ATM,Credit Card,India,Night,0
3485,587.3588962343266,67,ATM,Crypto,Germany,Afternoon,0
3486,596.9117787030291,43,ATM,Debit Card,USA,Morning,0
3487,361.3754142682399,25,POS,Credit Card,UK,Afternoon,0
3488,61.469458457930415,23,Online,PayPal,Germany,Night,0
3489,41.42632771925874,47,ATM,PayPal,Germany,Evening,0
3490,429.10179271166555,56,Online,PayPal,UK,Evening,0
3491,93.71972431626547,40,Online,Credit Card,UK,Night,0
3492,610.7784859847377,49,POS,Credit Card,UK,Afternoon,0
3493,882.1632755832609,39,ATM,Crypto,UK,Night,0
3494,884.085668353535,59,Online,Debit Card,Canada,Morning,0
3495,662.45495603091,60,POS,Debit Card,Germany,Afternoon,0
3496,219.1195131582017,62,POS,Debit Card,Germany,Night,0
3497,864.3668630452834,26,POS,Debit Card,Canada,Evening,0
3498,887.2325009600761,48,ATM,Credit Card,Germany,Night,0
3499,204.6870491034291,24,ATM,Credit Card,UK,Afternoon,0
3500,740.0518249129705,26,POS,Crypto,USA,Night,0
3501,293.65435343785174,30,ATM,Debit Card,Germany,Evening,0
3502,804.6139092294004,20,ATM,Credit Card,USA,Morning,0
3503,997.2655209045666,52,Online,Credit Card,USA,Night,0
3504,39.725745276098884,50,POS,Credit Card,Canada,Night,0
3505,898.3922071330226,38,POS,Credit Card,India,Morning,0
3506,626.4042282626715,48,ATM,Debit Card,Germany,Night,0
3507,973.6487929731729,69,POS,Debit Card,Canada,Evening,0
3508,470.35942235116335,51,POS,Credit Card,Canada,Morning,1
3509,848.91405126566,49,POS,PayPal,USA,Evening,0
3510,71.77012791229446,52,ATM,Crypto,Germany,Evening,0
3511,341.9262595775128,32,ATM,Debit Card,Canada,Evening,0
3512,76.34637237369787,49,ATM,Debit Card,UK,Afternoon,0
3513,975.5897021442798,23,Online,PayPal,Canada,Morning,0
3514,818.8041681991184,62,POS,Debit Card,UK,Afternoon,0
3515,854.0219470335107,38,Online,PayPal,India,Afternoon,1
3516,938.5855791195553,50,ATM,PayPal,UK,Night,0
3517,94.2524512585875,49,Online,Credit Card,UK,Morning,0
3518,391.74161658820003,69,POS,Debit Card,USA,Night,0
3519,80.3245401535621,36,POS,Crypto,Canada,Afternoon,0
3520,218.68517053452834,50,ATM,PayPal,India,Night,0
3521,237.07211926729565,45,ATM,Crypto,Canada,Evening,0
3522,474.4161389371029,48,Online,Credit Card,UK,Afternoon,0
3523,275.87654577910615,38,ATM,Debit Card,UK,Evening,0
3524,109.96832574958349,51,Online,Credit Card,Canada,Morning,0
3525,175.81617820316663,32,POS,Credit Card,India,Night,0
3526,155.80280791657,31,POS,Crypto,India,Afternoon,0
3527,973.3460299331753,36,POS,Crypto,USA,Morning,0
3528,761.6995818492888,60,POS,PayPal,UK,Evening,0
3529,968.0838506168664,32,POS,Debit Card,UK,Night,0
3530,445.3430816428295,23,Online,Credit Card,USA,Night,0
3531,285.58479684603003,69,POS,PayPal,Canada,Afternoon,1
